Station,Year,Month,Day,Maximum temparature (celcius),Minimum temparature (celcius),Rainfall (millimetres)
AU_QLD_098,2015,05,17,31,1,224.1
AU_QLD_098,2015,05,18,17,11,157.4
AU_QLD_098,2015,05,19,26,-5,291.2
AU_QLD_098,2015,05,20,33,-1,272.8
AU_QLD_098,2015,05,21,16,-5,340.4
AU_QLD_098,2015,05,22,4,-4,200.7
AU_QLD_098,2015,05,23,3,-3,217.8
AU_QLD_098,2015,05,24,38,8,44.7
AU_QLD_098,2015,05,25,38,6,6.3
AU_QLD_098,2015,05,26,18,11,67.4
AU_QLD_098,2015,05,27,14,2,276.4
AU_QLD_098,2015,05,28,32,0,118.8
AU_QLD_098,2015,05,29,4,-5,285.6
AU_QLD_098,2015,05,30,24,5,64.5
AU_QLD_098,2015,05,31,9,-5,285.5
AU_QLD_098,2015,06,01,36,6,301.4
AU_QLD_098,2015,06,02,9,2,98.2
AU_QLD_098,2015,06,03,9,-4,365.3
AU_QLD_098,2015,06,04,0,-6,253.8
AU_QLD_098,2015,06,05,37,6,370.4
AU_QLD_098,2015,06,06,7,1,111.1
AU_QLD_098,2015,06,07,34,1,285.8
AU_QLD_098,2015,06,08,15,-2,12.0
AU_QLD_098,2015,06,09,25,1,212.8
AU_QLD_098,2015,06,10,12,6,90.3
AU_QLD_098,2015,06,11,16,-5,207.4
AU_QLD_098,2015,06,12,35,14,386.1
AU_QLD_098,2015,06,13,4,-5,22.0
AU_QLD_098,2015,06,14,27,10,94.4
AU_QLD_098,2015,06,15,7,-3,68.3
AU_QLD_098,2015,06,16,24,5,393.8
AU_QLD_098,2015,06,17,18,11,151.4
AU_QLD_098,2015,06,18,19,13,354.2
AU_QLD_098,2015,06,19,35,13,156.3
AU_QLD_098,2015,06,20,10,-2,264.7
AU_QLD_098,2015,06,21,9,-3,71.8
AU_QLD_098,2015,06,22,38,-4,14.7
AU_QLD_098,2015,06,23,18,1,361.2
AU_QLD_098,2015,06,24,7,-2,136.5
AU_QLD_098,2015,06,25,35,0,167.4
AU_QLD_098,2015,06,26,34,25,396.2
AU_QLD_098,2015,06,27,8,-2,346.0
AU_QLD_098,2015,06,28,19,8,162.8
AU_QLD_098,2015,06,29,30,7,41.4
AU_QLD_098,2015,06,30,34,2,324.8
AU_QLD_098,2015,07,01,24,-4,32.3
AU_QLD_098,2015,07,02,2,-5,30.7
AU_QLD_098,2015,07,03,31,-3,139.5
AU_QLD_098,2015,07,04,21,5,302.5
AU_QLD_098,2015,07,05,8,0,331.8
AU_QLD_098,2015,07,06,9,2,148.7
AU_QLD_098,2015,07,07,26,-5,223.4
AU_QLD_098,2015,07,08,21,14,339.7
AU_QLD_098,2015,07,09,12,-2,284.5
AU_QLD_098,2015,07,10,20,-3,126.6
AU_QLD_098,2015,07,11,11,-2,118.3
AU_QLD_098,2015,07,12,32,20,43.4
AU_QLD_098,2015,07,13,17,-4,372.8
AU_QLD_098,2015,07,14,23,6,275.4
AU_QLD_098,2015,07,15,15,3,383.0
AU_QLD_098,2015,07,16,26,13,159.0
AU_QLD_098,2015,07,17,19,4,386.7
AU_QLD_098,2015,07,18,8,0,348.7
AU_QLD_098,2015,07,19,2,-5,299.3
AU_QLD_098,2015,07,20,23,2,392.8
AU_QLD_098,2015,07,21,7,0,200.8
AU_QLD_098,2015,07,22,3,-5,162.4
AU_QLD_098,2015,07,23,25,10,139.2
AU_QLD_098,2015,07,24,28,9,157.5
AU_QLD_098,2015,07,25,33,-2,230.3
AU_QLD_098,2015,07,26,12,-3,205.8
AU_QLD_098,2015,07,27,1,-5,271.8
AU_QLD_098,2015,07,28,38,3,359.4
AU_QLD_098,2015,07,29,29,7,349.4
AU_QLD_098,2015,07,30,24,-3,69.3
AU_QLD_098,2015,07,31,37,0,56.5
AU_QLD_098,2015,08,01,17,8,176.5
AU_QLD_098,2015,08,02,17,-4,316.4
AU_QLD_098,2015,08,03,19,-1,291.2
AU_QLD_098,2015,08,04,19,12,102.8
AU_QLD_098,2015,08,05,9,-1,270.6
AU_QLD_098,2015,08,06,24,6,133.5
AU_QLD_098,2015,08,07,2,-4,160.5
AU_QLD_098,2015,08,08,30,9,169.2
AU_QLD_098,2015,08,09,4,-2,236.3
AU_QLD_098,2015,08,10,15,-5,55.4
AU_QLD_098,2015,08,11,33,25,260.6
AU_QLD_098,2015,08,12,5,-5,307.6
AU_QLD_098,2015,08,13,13,2,368.0
AU_QLD_098,2015,08,14,19,10,149.3
AU_QLD_098,2015,08,15,21,15,120.1
AU_QLD_098,2015,08,16,10,3,308.8
AU_QLD_098,2015,08,17,24,-3,213.0
AU_QLD_098,2015,08,18,32,14,269.4
AU_QLD_098,2015,08,19,34,16,36.1
AU_QLD_098,2015,08,20,26,18,396.6
AU_QLD_098,2015,08,21,4,-5,66.4
AU_QLD_098,2015,08,22,3,-3,240.0
AU_QLD_098,2015,08,23,29,11,32.8
AU_QLD_098,2015,08,24,2,-5,11.0
AU_QLD_098,2015,08,25,19,12,32.0
AU_QLD_098,2015,08,26,8,-5,176.5
AU_QLD_098,2015,08,27,18,11,277.5
AU_QLD_098,2015,08,28,23,-2,99.7
AU_QLD_098,2015,08,29,19,9,215.5
AU_QLD_098,2015,08,30,11,4,268.6
AU_QLD_098,2015,08,31,37,12,284.0
AU_QLD_098,2015,09,01,20,13,387.0
AU_QLD_098,2015,09,02,32,26,160.5
AU_QLD_098,2015,09,03,18,-3,245.4
AU_QLD_098,2015,09,04,29,17,221.7
AU_QLD_098,2015,09,05,23,17,173.0
AU_QLD_098,2015,09,06,38,10,227.0
AU_QLD_098,2015,09,07,24,-4,203.1
AU_QLD_098,2015,09,08,11,3,33.8
AU_QLD_098,2015,09,09,28,0,368.0
AU_QLD_098,2015,09,10,35,5,25.4
AU_QLD_098,2015,09,11,10,0,399.4
AU_QLD_098,2015,09,12,30,12,31.6
AU_QLD_098,2015,09,13,7,-4,158.6
AU_QLD_098,2015,09,14,18,-3,314.7
AU_QLD_098,2015,09,15,29,-1,274.3
AU_QLD_098,2015,09,16,10,3,386.3
AU_QLD_098,2015,09,17,37,1,310.7
AU_QLD_098,2015,09,18,32,19,63.1
AU_QLD_098,2015,09,19,38,18,244.6
AU_QLD_098,2015,09,20,3,-4,208.3
AU_QLD_098,2015,09,21,18,0,281.5
AU_QLD_098,2015,09,22,33,19,225.5
AU_QLD_098,2015,09,23,23,16,277.2
AU_QLD_098,2015,09,24,30,2,99.2
AU_QLD_098,2015,09,25,20,6,376.6
AU_QLD_098,2015,09,26,19,13,279.0
AU_QLD_098,2015,09,27,23,17,86.4
AU_QLD_098,2015,09,28,32,4,147.0
AU_QLD_098,2015,09,29,29,0,227.1
AU_QLD_098,2015,09,30,1,-5,363.6
AU_QLD_098,2015,10,01,18,11,8.6
AU_QLD_098,2015,10,02,35,26,136.7
AU_QLD_098,2015,10,03,12,2,139.0
AU_QLD_098,2015,10,04,8,-4,36.6
AU_QLD_098,2015,10,05,4,-4,362.1
AU_QLD_098,2015,10,06,39,14,140.3
AU_QLD_098,2015,10,07,4,-2,17.2
AU_QLD_098,2015,10,08,28,9,28.6
AU_QLD_098,2015,10,09,17,2,94.8
AU_QLD_098,2015,10,10,21,3,358.4
AU_QLD_098,2015,10,11,18,-3,339.1
AU_QLD_098,2015,10,12,11,-3,363.4
AU_QLD_098,2015,10,13,38,20,356.3
AU_QLD_098,2015,10,14,13,5,63.7
AU_QLD_098,2015,10,15,26,14,372.1
AU_QLD_098,2015,10,16,32,25,312.4
AU_QLD_098,2015,10,17,0,-8,252.4
AU_QLD_098,2015,10,18,17,9,304.0
AU_QLD_098,2015,10,19,33,27,180.4
AU_QLD_098,2015,10,20,32,26,382.4
AU_QLD_098,2015,10,21,36,19,23.8
AU_QLD_098,2015,10,22,22,-5,368.3
AU_QLD_098,2015,10,23,35,9,19.5
AU_QLD_098,2015,10,24,15,-2,164.0
AU_QLD_098,2015,10,25,28,-5,246.7
AU_QLD_098,2015,10,26,25,13,266.6
AU_QLD_098,2015,10,27,22,13,178.0
AU_QLD_098,2015,10,28,35,23,275.8
AU_QLD_098,2015,10,29,31,-1,265.7
AU_QLD_098,2015,10,30,14,-5,180.8
AU_QLD_098,2015,10,31,36,10,320.1
AU_QLD_098,2015,11,01,23,0,99.5
AU_QLD_098,2015,11,02,25,-5,16.0
AU_QLD_098,2015,11,03,26,1,152.0
AU_QLD_098,2015,11,04,20,6,336.1
AU_QLD_098,2015,11,05,8,0,237.1
AU_QLD_098,2015,11,06,14,-1,252.3
AU_QLD_098,2015,11,07,33,8,398.5
AU_QLD_098,2015,11,08,25,9,177.7
AU_QLD_098,2015,11,09,34,22,378.7
AU_QLD_098,2015,11,10,2,-5,365.5
AU_QLD_098,2015,11,11,0,-9,95.5
AU_QLD_098,2015,11,12,24,0,243.5
AU_QLD_098,2015,11,13,35,-4,97.2
AU_QLD_098,2015,11,14,11,-5,197.7
AU_QLD_098,2015,11,15,35,9,147.0
AU_QLD_098,2015,11,16,29,7,136.2
AU_QLD_098,2015,11,17,6,-2,347.3
AU_QLD_098,2015,11,18,4,-2,115.5
AU_QLD_098,2015,11,19,39,17,242.3
AU_QLD_098,2015,11,20,5,-1,175.1
AU_QLD_098,2015,11,21,8,-5,113.7
AU_QLD_098,2015,11,22,10,3,327.6
AU_QLD_098,2015,11,23,9,-2,133.4
AU_QLD_098,2015,11,24,21,-1,201.2
AU_QLD_098,2015,11,25,21,1,28.8
AU_QLD_098,2015,11,26,26,-3,68.2
AU_QLD_098,2015,11,27,4,-2,293.3
AU_QLD_098,2015,11,28,24,-2,40.1
AU_QLD_098,2015,11,29,35,-2,292.5
AU_QLD_098,2015,11,30,24,3,264.5
AU_QLD_098,2015,12,01,21,12,10.4
AU_QLD_098,2015,12,02,4,-5,250.6
AU_QLD_098,2015,12,03,5,-3,224.6
AU_QLD_098,2015,12,04,25,5,133.6
AU_QLD_098,2015,12,05,17,10,333.6
AU_QLD_098,2015,12,06,37,20,65.7
AU_QLD_098,2015,12,07,24,14,171.5
AU_QLD_098,2015,12,08,16,1,186.8
AU_QLD_098,2015,12,09,12,6,342.7
AU_QLD_098,2015,12,10,7,0,109.2
AU_QLD_098,2015,12,11,17,7,396.4
AU_QLD_098,2015,12,12,28,10,121.5
AU_QLD_098,2015,12,13,35,-2,93.7
AU_QLD_098,2015,12,14,39,-3,319.6
AU_QLD_098,2015,12,15,35,15,379.3
AU_QLD_098,2015,12,16,7,0,66.6
AU_QLD_098,2015,12,17,27,19,107.3
AU_QLD_098,2015,12,18,1,-5,391.5
AU_QLD_098,2015,12,19,36,11,18.7
AU_QLD_098,2015,12,20,32,22,342.2
AU_QLD_098,2015,12,21,31,25,217.0
AU_QLD_098,2015,12,22,34,2,358.6
AU_QLD_098,2015,12,23,9,-4,233.3
AU_QLD_098,2015,12,24,33,3,340.8
AU_QLD_098,2015,12,25,4,-2,239.8
AU_QLD_098,2015,12,26,7,-1,124.3
AU_QLD_098,2015,12,27,20,-5,280.3
AU_QLD_098,2015,12,28,8,0,270.2
AU_QLD_098,2015,12,29,15,0,54.2
AU_QLD_098,2015,12,30,35,18,170.8
AU_QLD_098,2015,12,31,28,14,168.6
